timestamps,TP9,AF7,AF8,TP10,Right AUX
1743047082.092,-62.012,-11.230,-26.367,-18.555,0.000
1743047082.096,-65.430,-13.672,-28.809,-14.160,0.000
1743047082.100,-77.637,-32.715,-27.344,-24.902,0.000
1743047082.104,-83.008,-34.668,-28.320,-32.227,0.000
1743047082.108,-78.613,-34.180,-32.715,-30.762,0.000
1743047082.112,-72.266,-32.715,-33.203,-31.738,0.000
1743047082.116,-77.637,-39.062,-40.527,-32.715,0.000
1743047082.119,-73.730,-38.086,-46.875,-32.227,0.000
1743047082.123,-71.289,-31.250,-43.457,-25.391,0.000
1743047082.127,-71.777,-33.203,-33.691,-20.996,0.000
1743047082.131,-71.777,-31.738,-32.715,-25.879,0.000
1743047082.135,-76.660,-31.250,-28.809,-34.668,0.000
1743047082.139,-74.707,-33.691,-30.762,-33.203,0.000
1743047082.143,-73.242,-30.273,-24.902,-32.715,0.000
1743047082.147,-61.035,-25.391,-24.902,-26.855,0.000
1743047082.151,-41.504,-20.020,-33.203,-12.695,0.000
1743047082.155,-33.203,-20.996,-32.715,-1.953,0.000
1743047082.159,-46.875,-31.250,-43.457,-20.020,0.000
1743047082.162,-58.594,-35.156,-48.340,-34.180,0.000
1743047082.166,-61.523,-38.574,-45.898,-22.461,0.000
1743047082.170,-58.594,-35.156,-44.922,-17.578,0.000
1743047082.174,-60.547,-35.645,-55.664,-31.738,0.000
1743047082.178,-57.617,-28.809,-49.316,-35.156,0.000
1743047082.182,-56.641,-20.996,-35.156,-29.785,0.000
1743047082.186,-65.918,-25.879,-38.574,-30.762,0.000
1743047082.190,-70.801,-32.715,-35.645,-38.574,0.000
1743047082.194,-74.707,-40.039,-33.203,-47.363,0.000
1743047082.198,-76.172,-43.457,-40.527,-47.363,0.000
1743047082.202,-78.613,-41.016,-42.480,-43.945,0.000
1743047082.205,-70.312,-31.250,-29.785,-37.598,0.000
1743047082.209,-58.594,-25.879,-27.344,-37.109,0.000
1743047082.213,-61.035,-34.180,-31.738,-41.016,0.000
1743047082.217,-46.387,-22.949,-26.367,-28.809,0.000
1743047082.221,-46.387,-25.391,-40.039,-32.715,0.000
1743047082.225,-55.664,-26.855,-47.852,-26.367,0.000
1743047082.229,-55.176,-14.648,-37.109,-18.066,0.000
1743047082.233,-47.363,-6.836,-25.879,-9.766,0.000
1743047082.237,-51.270,-13.672,-26.367,-10.742,0.000
1743047082.241,-59.570,-26.855,-20.508,-20.020,0.000
1743047082.244,-55.664,-36.621,-17.090,-22.461,0.000
1743047082.248,-48.340,-36.621,-21.484,-25.879,0.000
1743047082.252,-53.711,-27.344,-26.855,-31.738,0.000
1743047082.256,-54.688,-27.344,-31.250,-27.344,0.000
1743047082.260,-51.270,-32.227,-31.738,-19.531,0.000
1743047082.264,-44.434,-36.621,-34.180,-18.066,0.000
1743047082.268,-25.879,-31.250,-36.133,-9.277,0.000
1743047082.272,-38.574,-26.367,-32.715,-21.484,0.000
1743047082.276,-60.059,-26.367,-37.109,-37.598,0.000
1743047082.280,-53.223,-16.113,-38.574,-33.691,0.000
1743047082.284,-54.199,-10.742,-45.898,-36.621,0.000
1743047082.287,-59.082,-14.648,-63.477,-46.387,0.000
1743047082.291,-51.270,-11.719,-59.570,-44.434,0.000
1743047082.295,-49.805,-7.324,-53.711,-37.109,0.000
1743047082.299,-56.152,-4.395,-58.105,-32.227,0.000
1743047082.303,-53.223,-6.348,-55.664,-30.273,0.000
1743047082.307,-53.711,-17.578,-57.129,-36.133,0.000
1743047082.311,-57.617,-19.043,-54.688,-39.551,0.000
1743047082.315,-48.828,-12.695,-50.781,-35.156,0.000
1743047082.319,-50.293,-16.602,-50.293,-34.180,0.000
1743047082.323,-53.711,-15.625,-41.992,-33.691,0.000
1743047082.326,-44.922,-15.625,-40.527,-33.203,0.000
1743047082.330,-46.875,-17.578,-46.387,-31.250,0.000
1743047082.334,-43.945,-20.020,-43.945,-26.855,0.000
1743047082.338,-39.551,-19.531,-42.969,-25.391,0.000
1743047082.342,-41.016,-21.973,-48.340,-26.367,0.000
1743047082.346,-37.598,-23.438,-38.086,-19.043,0.000
1743047082.350,-39.551,-18.066,-33.691,-15.625,0.000
1743047082.354,-45.898,-24.414,-37.598,-22.949,0.000
1743047082.358,-33.203,-25.879,-37.109,-25.879,0.000
1743047082.362,-27.832,-28.320,-40.527,-36.133,0.000
1743047082.366,-32.227,-29.297,-44.922,-37.109,0.000
1743047082.369,-27.832,-23.438,-41.992,-26.855,0.000
1743047082.373,0.000,-18.555,0.000,-19.043,0.000
1743047082.377,0.000,-18.066,0.000,-19.531,0.000
1743047082.381,0.000,-20.508,0.000,-21.973,0.000
1743047082.385,0.000,-21.973,0.000,-24.414,0.000
1743047082.389,0.000,-21.484,0.000,-27.344,0.000
1743047082.393,0.000,-20.020,0.000,-31.738,0.000
1743047082.397,0.000,-24.414,0.000,-33.691,0.000
1743047082.401,0.000,-36.133,0.000,-28.320,0.000
1743047082.405,0.000,-41.016,0.000,-32.227,0.000
1743047082.409,0.000,-37.109,0.000,-42.969,0.000
1743047082.412,0.000,-36.621,0.000,-43.945,0.000
1743047082.416,0.000,-35.645,0.000,-39.551,0.000
1743047082.420,-31.250,-31.250,-21.973,-30.273,0.000
1743047082.424,-32.715,-28.320,-21.973,-25.391,0.000
1743047082.428,-38.574,-30.762,-19.043,-30.762,0.000
1743047082.432,-48.828,-31.738,-24.414,-26.855,0.000
1743047082.436,-56.641,-29.297,-31.738,-38.086,0.000
1743047082.440,-48.828,-24.902,-26.855,-37.598,0.000
1743047082.444,-47.363,-28.320,-29.297,-32.227,0.000
1743047082.448,-51.270,-33.203,-37.109,-35.156,0.000
1743047082.451,-41.016,-25.391,-31.250,-29.785,0.000
1743047082.455,-34.668,-19.043,-33.691,-21.484,0.000
1743047082.459,-31.250,-17.578,-34.180,-15.137,0.000
1743047082.463,-36.133,-26.855,-19.043,-22.949,0.000
1743047082.467,-25.879,-31.250,0.000,-21.973,0.000
1743047082.471,-12.695,-21.484,0.000,-8.789,0.000
1743047082.475,-32.227,-22.949,0.000,-21.484,0.000
1743047082.479,-43.945,-35.156,0.000,-35.645,0.000
1743047082.483,-40.527,-35.645,0.000,-33.203,0.000
1743047082.487,-38.086,-30.273,0.000,-30.762,0.000
1743047082.491,-38.574,-33.203,0.000,-35.645,0.000
1743047082.494,-33.691,-32.227,0.000,-28.320,0.000
1743047082.498,-37.109,-37.109,0.000,-25.879,0.000
1743047082.502,-41.992,-39.551,0.000,-28.320,0.000
1743047082.506,-38.086,-36.133,0.000,-18.066,0.000
1743047082.510,-28.320,-31.250,0.000,-16.602,0.000
1743047082.514,-34.180,-32.227,-36.133,-30.273,0.000
1743047082.518,-41.504,-34.668,-41.992,-36.621,0.000
1743047082.522,-38.086,-39.551,-37.598,-41.016,0.000
1743047082.526,-36.133,-37.598,-41.504,-42.480,0.000
1743047082.530,-33.691,-22.949,-38.574,-34.668,0.000
1743047082.534,-29.785,-16.113,-26.855,-25.391,0.000
1743047082.537,-32.227,-23.926,-31.738,-28.320,0.000
1743047082.541,-34.668,-35.156,-40.039,-33.691,0.000
1743047082.545,-33.691,-32.227,-33.691,-35.645,0.000
1743047082.549,-32.715,-24.414,-27.344,-33.203,0.000
1743047082.553,-31.250,-26.855,-27.832,-33.203,0.000
1743047082.557,-31.250,-31.738,-28.809,-35.156,0.000
1743047082.561,-28.320,-25.879,-28.809,-28.320,0.000
1743047082.565,-34.668,-28.320,-38.574,-32.715,0.000
1743047082.569,-38.574,-35.156,-39.062,-36.133,0.000
1743047082.573,-34.180,-31.738,-31.738,-30.273,0.000
1743047082.576,-36.133,-34.180,-32.227,-35.156,0.000
1743047082.580,-38.574,-27.832,-27.832,-37.109,0.000
1743047082.584,-39.062,-20.020,-25.879,-31.250,0.000
1743047082.588,-39.062,-27.344,-23.926,-26.855,0.000
1743047082.592,-25.879,-27.344,-26.855,-21.973,0.000
1743047082.596,-13.184,-16.113,-36.621,-21.484,0.000
1743047082.600,-15.137,-13.672,-32.715,-18.555,0.000
1743047082.604,-25.391,-22.949,-26.367,-23.438,0.000
1743047082.608,-34.180,-27.832,-30.273,-25.879,0.000
1743047082.612,-37.598,-34.180,-36.133,-19.531,0.000
1743047082.616,-30.273,-33.203,-31.738,-12.695,0.000
1743047082.619,-25.391,-32.227,-31.738,-15.625,0.000
1743047082.623,-28.809,-36.133,-33.691,-25.391,0.000
1743047082.627,-33.203,-34.180,-28.320,-26.855,0.000
1743047082.631,-23.926,-30.273,-21.484,-21.973,0.000
1743047082.635,-22.461,-36.621,-18.555,-25.879,0.000
1743047082.639,-29.785,-32.715,-19.043,-26.367,0.000
1743047082.643,-25.879,-25.879,-20.508,-22.461,0.000
1743047082.647,-29.297,-28.809,-22.461,-17.090,0.000
1743047082.651,-28.809,-32.227,-26.855,-15.137,0.000
1743047082.655,0.000,-35.156,-30.273,-18.066,0.000
1743047082.659,0.000,-36.133,-33.691,-23.438,0.000
1743047082.662,0.000,-27.344,-25.391,-26.367,0.000
1743047082.666,0.000,-29.297,-19.531,-23.926,0.000
1743047082.670,0.000,-36.621,-27.344,-24.414,0.000
1743047082.674,0.000,-34.180,-26.855,-23.926,0.000
1743047082.678,0.000,-35.645,-18.066,-21.484,0.000
1743047082.682,0.000,-36.621,-6.348,-20.508,0.000
1743047082.686,0.000,-33.691,-6.348,-24.902,0.000
1743047082.690,0.000,-38.574,-20.020,-29.297,0.000
1743047082.694,0.000,-39.551,-25.879,-24.414,0.000
1743047082.698,0.000,-31.738,-22.461,-20.020,0.000
1743047082.701,-16.113,-28.320,-19.531,-16.113,0.000
1743047082.705,-21.973,-28.320,-26.367,-18.066,0.000
1743047082.709,-24.902,-24.414,-31.738,-20.020,0.000
1743047082.713,-13.672,-22.949,-34.668,-22.461,0.000
1743047082.717,-11.719,-22.461,-42.969,-30.273,0.000
1743047082.721,-8.789,-13.184,-41.016,-25.879,0.000
1743047082.725,-5.371,-18.066,-39.062,-20.996,0.000
1743047082.729,-16.113,-26.367,-41.992,-26.367,0.000
1743047082.733,-30.273,-28.809,-39.062,-29.297,0.000
1743047082.737,-25.391,-27.344,-36.621,-25.879,0.000
1743047082.741,-24.902,-27.832,-37.109,-22.461,0.000
1743047082.744,-31.738,-28.320,-36.133,-25.391,0.000
1743047082.748,-29.785,-31.738,-37.109,-35.645,0.000
1743047082.752,-31.738,-25.391,-26.367,-28.809,0.000
1743047082.756,-27.344,-17.090,-16.602,-18.066,0.000
1743047082.760,-18.066,-23.926,-21.973,-18.066,0.000
1743047082.764,-28.809,-32.715,-28.320,-25.391,0.000
1743047082.768,-27.344,-27.344,-21.484,-29.297,0.000
1743047082.772,-15.137,-20.020,-12.695,-18.066,0.000
1743047082.776,-20.020,-17.090,-17.090,-15.137,0.000
1743047082.780,-20.996,-19.043,-18.066,-18.555,0.000
1743047082.784,-28.320,-24.902,-16.113,-23.438,0.000
1743047082.787,-27.832,-22.949,-17.090,-30.762,0.000
1743047082.791,-19.043,-25.391,-23.438,-37.598,0.000
1743047082.795,-25.879,-29.297,-24.414,-37.109,0.000
1743047082.799,-37.109,-23.438,-22.949,-40.039,0.000
1743047082.803,-45.898,-22.949,-30.273,-44.434,0.000
1743047082.807,-47.363,-28.809,-37.109,-44.922,0.000
1743047082.811,-45.410,-31.738,-38.574,-41.992,0.000
1743047082.815,-42.969,-26.367,-35.645,-35.645,0.000
1743047082.819,-38.086,-17.090,-26.855,-21.973,0.000
1743047082.823,-32.227,-10.254,-28.320,-10.254,0.000
1743047082.826,-28.320,-11.230,-30.273,-12.207,0.000
1743047082.830,-26.855,-17.578,-28.320,-22.949,0.000
1743047082.834,-30.273,-18.066,-32.227,-23.926,0.000
1743047082.838,-37.598,-20.996,-36.133,-18.066,0.000
1743047082.842,-35.156,-24.414,-34.180,-20.508,0.000
1743047082.846,-22.461,-22.949,-31.250,-12.695,0.000
1743047082.850,-18.555,-24.414,-28.809,-11.719,0.000
